,Y,T,S
154,0.2941899636180035,1.0,0.945860637270764
155,0.05872789204971565,1.0,-0.4234474461346056
156,-0.2354346392931086,0.0,0.7186866895322666
157,0.5655150057433102,0.0,1.7631803448360333
158,-0.2713298552965911,0.0,-0.9034597505839198
159,0.7431010171540702,1.0,1.973106871396591
160,1.1539163691248642,1.0,0.1741117851269689
161,0.063843743177539,0.0,-0.4522326008704593
162,-0.5172059522785364,0.0,0.20620244574093116
163,0.2674404705889929,1.0,-1.2201435213191283
164,-0.5699085868755298,1.0,1.0007360293529015
165,-0.31680747688888267,0.0,0.42148590544787135
166,0.013480930350519144,1.0,0.43625117437307015
167,-1.3627978159273364,1.0,-0.7061414588785222
168,1.4240728444602786,1.0,0.35764648965354284
169,1.4774150458357378,1.0,1.0471192287198858
170,0.16638333179063663,0.0,-1.6698426371969375
171,-1.2596681150288347,1.0,-1.5778487966467027
172,-1.602667533667027,1.0,-0.6395277355048182
173,0.47055793191803186,1.0,0.9516581623245721
174,-1.3339579119613592,1.0,0.2677909467132306
175,-0.05876022967716507,1.0,-1.0458971204795107
176,-1.3799888704513388,0.0,-0.0706013748509704
177,0.23023534362909728,1.0,-0.4330724415935253
178,-0.8856209964706269,1.0,-1.1581687628098867
179,0.4980837103960677,0.0,0.5661395496732222
180,1.9560014936703551,1.0,0.185026713648621
181,-1.3165495496760413,0.0,-0.4474300693885859
182,-0.7052600559164626,0.0,-1.6592552102221259
183,0.5138031021671304,0.0,0.06736584353053862
184,0.5588610111581479,1.0,0.3258504996030112
185,1.160591131493196,1.0,2.1619749325358617
186,0.024591732474941744,1.0,0.7181554728901305
187,0.15277115116963325,0.0,-1.0311408157285253
188,0.465597605897539,0.0,-1.3104910084151846
189,0.7150039518367824,0.0,0.9074778057780182
190,0.10664713177580992,1.0,-2.358318864818812
191,0.010693409967551942,1.0,2.0434483462425765
192,-0.8603371901301028,1.0,1.3178125265574636
193,0.01404693467097724,0.0,0.5340585587655782
194,0.3744076985318999,1.0,2.3449151294025232
195,1.802225333220482,0.0,0.9984450099215183
196,0.32571064941694183,1.0,0.6629582671618178
197,-0.47968788678369917,0.0,-0.708771273642782
198,-1.3103877099192531,0.0,0.18036879558026175
199,1.265584029529247,1.0,1.8887469463209587
200,1.1403773866028255,0.0,1.0085359215830072
201,1.6622641898960577,1.0,0.5896586465060305
202,-0.20848739887796738,1.0,-2.2015001930692746
203,0.12090784981696963,0.0,1.3969118440632236
204,1.5361402396160289,0.0,0.46473126839160384
205,-1.4057430836346823,0.0,-2.0935832155126564
206,-1.6444550180759394,1.0,-0.5759504010021166
207,0.538941418394347,0.0,1.056839986672625
208,0.5860860124701154,0.0,0.033694514627532646
209,0.6797117884499131,1.0,0.567713812613436
210,0.19681144237699089,0.0,-0.6736600324127043
211,1.1957861564724805,1.0,0.3558640256491443
212,-0.3996297360776088,0.0,0.35810104238747076
213,2.169942447903691,1.0,1.3550169818661568
214,-0.7685516838603986,0.0,-0.06785462462430902
215,-0.2619743419666226,0.0,0.31425151454105565
216,1.0078676452438384,0.0,-1.4281903957556512
217,-0.16289025020478937,0.0,0.7594434574378564
218,-0.2979624858618407,1.0,-0.7687562580459226
219,0.08763677626425583,1.0,-0.07869808188868277
220,1.1291570166776665,1.0,-1.4593787950855575
221,1.1298700671123227,0.0,-0.05713585986123193
222,-0.5176354071328358,0.0,-1.31710289874404
223,-2.180252246208102,1.0,0.5050784616468751
224,0.5844744616782845,0.0,0.9212167123103492
225,-0.8742779869230012,1.0,0.18183254825038048
226,0.8341623291905286,1.0,0.37778655412359907
227,-0.9785370282143939,0.0,-1.6335963726329563
228,0.053177213518979624,1.0,0.9007776698094618
229,0.6622997641984002,0.0,0.0045915331135911175
230,0.33176667960563155,0.0,0.3058418353056048
231,-0.8661939548463995,1.0,0.9284868379879475
232,2.629739273744035,0.0,-1.579842556134116
233,-1.6909322874015542,0.0,0.1742400403710367
234,1.0831128240005754,1.0,1.361304805980299
235,0.7027361967954199,1.0,0.2195831957217762
236,1.7763201111635316,1.0,3.0241590731325054
237,0.3754802182656706,0.0,-0.1934959282127665
238,-0.9693366253988793,0.0,-1.5976443072859619
239,-0.6513834068260413,1.0,-0.00748797758524955
240,1.4482385174718149,0.0,-0.4701203373245565
241,-0.3834489628317279,1.0,0.17515545469527607
242,0.8765630769833551,1.0,0.39454797452668156
243,1.3338694114250613,0.0,0.8668488143728439
244,1.0162987370228447,1.0,1.2559549785204522
245,-0.6339703795129374,1.0,-0.7302126951620368
246,0.24400266271010163,0.0,-0.04239473129522586
247,1.2515524094076758,1.0,2.04329212035751
248,1.0145977463309022,0.0,-0.8066019335863912
249,-0.5486990290934166,1.0,-0.14295243857951967
250,0.48789577319704003,1.0,0.7474955798081747
251,0.1097699429384534,1.0,0.48714458919365705
252,-0.511111667191877,1.0,2.521063451937466
253,0.8207011311873419,0.0,-0.6408260071614835
254,0.8375008766436691,1.0,1.18214500012378
255,0.3296878428194653,1.0,2.568610226537828
256,-1.0964825535572649,0.0,-1.7896370467652774
257,0.5004552573030778,0.0,0.8906212884899415
258,-1.6287873203854686,1.0,1.2647000562638842
259,-1.438405638236618,0.0,0.4683867229766946
260,-0.46827283498808614,1.0,1.3889252461038246
261,-0.24096214801336988,1.0,0.5187741238715398
262,0.35883541469973057,1.0,1.8999319238313577
263,-3.2426672330301405,0.0,-2.060214907526629
264,0.3055945162849707,0.0,1.1653750333672446
265,0.0019237633076561317,1.0,0.9871118704475195
266,1.2405745985138572,1.0,2.3802891540572064
267,0.12627694442098095,0.0,-0.6426670237201954
268,-0.8058533028763548,0.0,-1.9185864084733875
269,1.0231288573054134,0.0,1.0552301557157873
270,0.8371063246173254,0.0,-0.09520461764417243
271,-0.21781713648435652,0.0,-0.7038057146733363
272,1.530791147622144,1.0,0.5082211572487911
273,0.9354708838619217,0.0,0.6529023804975478
274,0.46390179848834584,0.0,0.4662544276594706
275,0.6142239078656119,0.0,1.363325002937742
276,1.2535301884147478,1.0,-0.09107164977593918
277,-0.7808463643105757,0.0,-0.2108359591559777
278,-1.3260695174609793,1.0,0.2596190029040834
279,-1.0022326181339254,0.0,0.36556133369192545
280,-1.3122842516849076,1.0,-0.05690253431384919
281,1.2334042504261256,1.0,1.7227237355603116
282,-0.540155316997599,0.0,0.7259309640702173
283,-1.1898389081007472,1.0,1.2306094727320085
284,-0.13471287177592847,0.0,-0.339953395428368
285,-0.9548240600939133,0.0,-0.2531825164121423
286,-0.06063113437403578,1.0,-0.30638123826423125
287,0.6335095458503958,0.0,0.67043310230751
288,0.4561788248611341,0.0,-0.8231235202220804
289,1.2945999555093248,0.0,-1.1585133979436537
290,1.9597826459953416,1.0,2.2679714781221962
291,-0.653589566982859,1.0,2.428055741688714
292,-1.1399074972698213,0.0,-0.3012469667909238
293,-0.2908092378969546,0.0,0.26433364575468077
294,0.08476045477453113,0.0,1.5281401232385239
295,-1.134157567022131,1.0,-0.5040333691172363
296,-1.7360107453510092,0.0,-1.7539883901596862
297,-0.17333353960237854,0.0,-1.5613761171135192
298,-0.13373628130506976,0.0,-0.6708458888403336
299,-0.4183423749573473,1.0,-0.6256973216483668
300,1.4350867477060913,1.0,1.5670173686875777
301,0.971963054566905,0.0,-0.09658489668043141
302,-1.8309813969211848,0.0,-1.466144525134088
303,-0.6538835908369968,0.0,0.4103088583325237
304,-0.07799031452297794,1.0,0.44117374998731623
305,-1.3660995028172886,0.0,-0.6564185724262395
306,0.8999221326839272,0.0,0.05975332078942519
307,1.4460923067952938,1.0,0.5230592773258618
308,-1.1310703519008758,1.0,0.076411855126782
309,0.9454562299712223,1.0,0.5759041785247698
310,-0.13537886843838567,1.0,1.4152721554953172
311,2.234486823793531,1.0,2.2701085318726513
312,0.41654454579558,1.0,2.4907124346029073
313,-1.191650755027081,1.0,0.43524037635420143
314,-0.29274854474344636,1.0,0.27884200781697904
315,0.6413977454151774,0.0,1.290064069033186
316,-2.0350678123915116,0.0,-2.629650574083758
317,-0.3846522612339953,0.0,-0.7378978381532892
318,0.7129179663754331,1.0,0.31801261646956813
319,0.6202003680085545,1.0,-0.24612691513771234
320,0.054524524162211575,1.0,1.6584535477533322
321,-0.5176599241095744,0.0,-1.0252722212421566
322,0.24455799563645808,0.0,-0.08548222200141364
323,-0.9870696404065534,1.0,0.9791016192332211
324,1.7773470247055936,0.0,0.8156557450787123
325,0.5952989857871864,1.0,-1.0857576506797093
326,-0.012675279491444065,0.0,-0.1147766930980914
327,1.17527901151722,1.0,0.060896540795017495
328,-0.9043109331447207,1.0,-1.1213907221885022
329,-0.43344652975908693,0.0,-0.4345414900051192
330,1.5475263110773951,0.0,2.9460690838621852
331,-0.601181872641733,1.0,0.15804900193588428
332,0.3458402387370897,0.0,-0.3559631099563502
333,-0.6702360044422849,0.0,0.9830448436136705
334,-1.3724730545633275,0.0,-0.6272905852225512
335,-1.2315829640234324,0.0,1.99167717262812
336,0.05153029292130302,0.0,1.3859632737558356
337,0.2719612654256315,0.0,1.7132946958874182
338,-1.1678614117375972,1.0,0.6490973441673287
339,-1.2801624548606838,1.0,-0.863957335820334
340,-0.570152007679024,0.0,1.0885687359032692
341,1.321486619707689,1.0,1.8100422609054645
342,-0.1719886996794868,1.0,-1.070525914510883
343,0.8154616539240291,1.0,0.6359583342159301
344,-0.5699125407464251,0.0,0.6135969024065022
345,0.025935414592468106,1.0,1.4476125477527286
346,-1.3013057433017687,1.0,1.3339536028618988
347,0.40594004879942674,0.0,0.09871282596054809
348,0.41464737734031354,1.0,-0.12275819192718218
349,1.9852024001375945,1.0,1.8992716601742203
350,0.9676733861785544,1.0,-1.1236609825078778
351,-1.0746231734539684,1.0,0.14429635245462016
352,-0.5850095729942913,0.0,1.166892332938117
353,1.3503648106724897,1.0,2.8297664742641153
354,0.2376545006710893,0.0,0.7624865576957996
355,-0.5312785657825406,1.0,-0.5514441261081917
356,-1.7745921293335323,0.0,-0.9243140861756564
357,0.18610730577927248,1.0,0.5507758149933953
358,-1.239304543092782,0.0,-0.8811751787846382
359,-0.9839040203317685,0.0,-1.9392072745246336
360,-0.3398730942392837,0.0,-1.62353100750338
361,-0.5815345839682405,0.0,-0.9392384794129827
362,-1.0527982001208829,1.0,-0.07406576501864329
363,-1.3151527513542023,1.0,-0.03397912252783057
364,1.0963950272370804,1.0,1.1080468137479373
365,0.6364071254440281,1.0,1.2196556102676301
366,-0.6667246100472949,1.0,-0.12804893988566224
367,1.5247485236401563,1.0,1.3102952005970332
368,1.0592110377021395,1.0,-0.6911799797093989
369,-1.7010084146584108,1.0,0.7460778353774488
370,1.4706452764658469,0.0,-0.9085137589867112
371,0.19263820329205728,0.0,0.8371206019696017
372,-0.1620492852590976,1.0,0.8309901951094871
373,0.8358200239434136,1.0,1.093706957332871
374,0.7061037207616381,1.0,1.0444891964977594
375,-0.13509646068434744,0.0,-0.20149922999940686
376,0.8251733416777299,0.0,0.5242919655298462
377,-0.45900440579392865,0.0,0.2442035829352014
378,0.8762760419605561,0.0,0.4141499574097145
379,-0.5790119834151316,0.0,-0.08606842813751739
380,0.9796011261535342,0.0,1.564940983409297
381,1.8117805059480399,1.0,3.4266979800622965
382,0.349945802981596,0.0,0.2792186030329097
383,1.74951320195231,1.0,1.4917182807635068
384,0.6750621288892938,1.0,-0.6083334600891175
385,0.6986535102756548,1.0,0.6065304115867064
386,2.587924461407418,1.0,2.0528674961772366
387,0.0014987563236297365,0.0,-0.563002429182583
388,1.1522514106673742,1.0,1.421632866929361
389,-0.6205790719436198,0.0,-1.1901153510481768
390,0.7837516969035246,1.0,2.0250316584217414
391,0.46025804236209966,0.0,1.9893475516882841
392,-0.7273389329603979,1.0,0.8906096133967744
393,-1.2496911388685108,0.0,-0.19966117961790608
394,1.3248486596564963,0.0,1.0878256211595247
395,0.455065684840811,1.0,0.8396882723416903
396,-1.2191418452520204,1.0,-1.4722251275531186
397,2.3030131543477554,0.0,0.6171471113056917
398,2.9358512135789767,0.0,-0.19797284530737502
399,0.5768690698203275,0.0,0.254556416212641
400,1.5854633907125266,0.0,1.0781427950496076
401,-1.9415552601507537,0.0,1.5761304912020706
402,0.2039936431909761,1.0,0.9836104163769321
403,0.06143675111668398,1.0,-0.9018527945492836
404,-0.878330972671339,1.0,1.0758372596660015
405,-0.7479447188657263,1.0,-1.3428639786505967
406,-0.05868237943901475,1.0,-0.5730042119559521
407,0.8044429782899102,1.0,2.2262470595173713
408,-0.6767362941371651,1.0,1.7166257190652612
409,0.3018771108900521,0.0,-1.0842586694166347
410,0.8082639299318186,0.0,-0.3468220979717568
411,1.5832743022932791,1.0,0.32308910359946963
412,0.022376676432345144,0.0,0.2186694371855442
413,0.26218036660765764,1.0,1.2109294802580015
414,-2.1861673976285534,0.0,-2.598749992797309
415,-1.705056076390758,0.0,-1.8335000379141806
416,0.3173633877594898,0.0,-0.13720284604388183
417,-0.9349377382945265,0.0,-1.338840942479871
418,0.8443908480254574,0.0,0.2957879738318018
419,-1.8330986316388707,0.0,-1.5691135286646196
420,0.7771440743472546,1.0,-0.04724823494840036
421,-0.16887639224746606,1.0,0.17896418500455047
422,-0.8874231777486031,1.0,0.07590743680937187
423,0.6390938399856777,1.0,0.2234824923855575
424,1.1017839693623144,1.0,1.0729036909623455
425,1.8366257465456401,0.0,-0.5206164668392808
426,0.3073786205199824,0.0,-1.2532697719580177
427,0.6244600232686721,0.0,-0.9459131838886009
428,-0.2153113639508043,0.0,-0.43180251956114596
429,-0.10023042236366445,0.0,0.05915361112716393
430,-1.046667772873261,0.0,-2.8605669991121427
431,0.0471738310627776,1.0,-0.4297991438232138
432,-1.1975387616933824,0.0,1.0609524053582333
433,-0.9598355250753817,1.0,-1.091274236590503
434,-0.6786763525177374,0.0,-0.00020765543844036838
435,-1.444223302305803,0.0,-1.2480729915498012
436,-0.5598840852732851,0.0,0.19684849432533064
437,-0.03714097838070283,0.0,-0.13602347742874812
438,0.8210857199464358,0.0,0.6301374184463109
439,-1.2544272624525192,1.0,0.7182732575499337
440,-0.4047611406312679,1.0,0.23621077400663698
441,-0.19586717348539193,0.0,0.3468203868027864
442,-0.4731359744131354,1.0,-1.2853292860595764
443,0.5847634418660228,0.0,0.8314476694170847
444,0.2641288876506084,1.0,1.0664281453426128
445,-0.23582957316378675,0.0,1.001275474800347
446,-0.5484874747022576,1.0,-1.8171967984640345
447,0.49882893404026896,1.0,1.8232505739003444
448,0.21465677174131642,1.0,0.4235036399328297
449,-2.0061702988652055,1.0,-1.189028441722183
450,-0.5410649016131276,0.0,-0.24205485753704611
451,2.0532243123905123,0.0,0.6321680568077482
452,0.9638073738209688,0.0,-0.25177635603625986
453,1.134796346129427,1.0,1.9692416905648487
454,0.04896014906727888,0.0,-0.7835458699040223
455,-0.7646590418389818,1.0,1.958517277008204
456,0.39535737941791727,1.0,0.3267718538312492
457,0.036171809491432734,0.0,1.6453239062325289
458,1.696038104706925,0.0,1.1863102413116826
459,-1.0216334764222255,1.0,-1.2176106100791548
460,0.7233139361859624,1.0,-0.44689961547739
461,0.4993544072213434,1.0,0.9167762710313895
462,0.4364125699455873,0.0,-0.02245010801701114
463,-0.56300077673477,1.0,-0.19803366471675254
464,-1.0840986551387939,0.0,1.632759981539103
465,0.13140765886461542,1.0,-0.7961319848282965
466,0.9622013540079557,0.0,2.249656894601156
467,1.443294627711081,1.0,2.321928193213692
468,-0.4503135458502073,0.0,-0.5123039286036795
469,0.2207968610904948,0.0,-0.03207080269097673
470,-0.13808862027379618,0.0,-0.855906129822901
471,-0.3439224102918369,0.0,0.06683078164826844
472,-2.0619891894737195,1.0,-1.9527637503460669
473,0.4881632011464512,1.0,0.9860548046197022
474,-1.3508990747556529,1.0,-0.18439772937291982
475,-0.7024239834519301,0.0,0.2605264180361083
476,-1.0862689896167832,0.0,0.23138300083536856
477,-0.8598710646332124,1.0,0.3996593803288777
478,0.28883663176195984,0.0,-1.3971769357689183
479,-1.1021532294782892,0.0,0.027027327951529956
480,0.22376045569090627,1.0,0.04428485195662579
481,0.5254374710622641,1.0,-0.10051743819092385
482,-1.7747166358154944,0.0,-1.2815831071298127
483,0.719047962478612,0.0,1.1258497277618633
484,-2.320443495053068,1.0,-0.0751654334972559
485,0.16666943796608497,0.0,-0.11136020835447416
486,-0.9354663475826077,0.0,1.298678697056722
487,-0.6991316058388785,0.0,-1.5051902780518889
488,0.9505875124090293,0.0,0.31345218022488686
489,-0.17101667046396798,1.0,1.0760806849418065
490,-0.46646208464290567,0.0,-0.9602017515234185
491,-1.381713628573921,1.0,1.2468520403826084
492,2.1586857632396965,1.0,1.4503777370507378
493,0.5434615291099956,0.0,-0.8640983479743292
494,-0.5041393801077959,1.0,-0.5489400667036941
495,-0.14762903441303557,0.0,-1.5222581077293345
496,0.23902626016356027,1.0,-1.043097674242241
497,0.6398735089068985,1.0,1.3867598973820234
498,-0.06097070373437691,1.0,1.5499982420765086
499,0.8482573084517862,0.0,0.36020476310908744
500,1.1290390178601226,1.0,-0.013695053110043265
501,-0.10220543018963628,0.0,0.15602046002883393
502,-0.6236916730681339,0.0,1.1687707253562314
503,2.274645405832784,0.0,0.9961380250233158
504,2.1127072393964634,1.0,1.1038347448882957
505,-1.1161781492752587,1.0,-1.0684441311517872
506,0.6107354591254451,1.0,0.7109495869955059
507,0.5129241657396083,1.0,0.262789584396457
508,0.23534297987543487,0.0,1.469570985491988
509,2.6183407335462183,0.0,0.8180285429155846
510,-0.8226683244374198,0.0,-0.33358581643632745
511,0.5927647886974209,0.0,-0.1838086216138095
512,1.2384914988339832,1.0,0.7299118687089231
513,2.4191769023216936,1.0,3.3526316923243904
514,0.6099797271454505,0.0,0.9973536588025649
515,0.20390930243318794,1.0,2.2488545983280246
516,1.467335350719675,0.0,0.9445378371109903
517,0.3483749920662828,0.0,1.0414803367450614
518,0.04730702554160766,1.0,1.4054674452543352
519,-0.051702667714609574,1.0,0.38852156401232046
520,-0.5076971784320359,1.0,0.05962856645417783
521,2.1819934653303625,1.0,3.3903163004871777
522,1.5790124540439319,1.0,0.5187788300345515
523,-0.18181148316307486,1.0,0.7272205990949268
524,-0.25641154043968084,1.0,-0.3903738303009127
525,-0.7225068826036999,0.0,-0.7122558819594372
526,-0.9331085839462234,0.0,-1.0426849350349412
527,1.5363021850211036,1.0,-0.14989759159660698
528,0.3316601784400842,1.0,2.136281503443489
529,0.24414665770931154,0.0,-0.8577819951288799
530,1.6620067772564133,1.0,0.8604127210033337
531,-1.5152248344362784,1.0,-0.0145783348391956
532,-1.6386017056270177,1.0,0.4938379877740656
533,0.5917282566899364,0.0,0.8216364259639773
534,1.1109027146179864,1.0,2.1475648668840366
535,-1.746651669895659,0.0,0.39317570252383205
536,0.37209151820148245,1.0,1.1322150014232866
537,1.4828396753267625,0.0,0.9029744027350729
538,-0.6042185816491497,0.0,-0.22159450228579355
539,-0.032990390433989464,1.0,-0.49790889963189866
540,1.4564383610643528,0.0,1.3834984283904161
541,-1.5428778860203913,0.0,0.8187354525086884
542,-0.5391415499488003,0.0,-1.474243520362175
543,-0.17653895611193807,1.0,-0.05281991587709761
544,-0.45523682320820347,1.0,2.4587391140032366
545,-0.3334354199547646,0.0,0.657090816001929
546,-2.075340142182066,1.0,-0.0367528134121452
547,1.7580942529861492,1.0,1.4895106946511074
548,-1.0562180888368065,0.0,-1.0457186612931015
549,-0.2594879581760839,0.0,0.1690579081916689
550,0.5166687281339173,0.0,1.1188240887730874
551,0.20419792708500256,1.0,-0.2959552243701459
552,-0.08157943087338647,0.0,-1.8087872549047843
553,0.19927518445169737,0.0,-0.38799636754050365
554,-0.23365128989019388,1.0,0.12638062950322687
555,-0.6365612492575621,0.0,-1.4755730410088255
556,0.09181874100766177,0.0,2.2265953686558864
557,-0.568954780162231,0.0,0.6839856682324026
558,0.7928240779476604,1.0,-0.11818904355923876
559,1.1428156887309544,1.0,0.572187593520712
560,-0.20576533166011352,0.0,-1.1160537309011824
561,-0.10654660990862622,1.0,0.22866889561050882
562,-2.5271181011771695,0.0,-1.4215942810813635
563,0.467063597794506,0.0,-0.3037389626194819
564,-0.8293029048734514,0.0,-0.16677497277105774
565,1.0367499684264359,0.0,0.07279649377950254
566,-0.25786476948611364,0.0,1.6163133931829774
